lga_id,school_id,school_name,school_type,category,lat,long
5,1021,REFINED FIELD SECONDARY SCHOOL,PRIVATE,Secondary,,
5,1022,ROYAL DESTINED INT’L SECONDARY SCHOOL,PRIVATE,Secondary,,
5,1023,SACRED HEART SECONDARY SCHOOL,PRIVATE,Secondary,,
5,1024,ST JOHNPAUL II SECONDARY SCHOOL,PRIVATE,Secondary,,
5,1025,ST THERESA HIGH SCHOOL,PRIVATE,Secondary,,
5,1026,ST. ANTHONY SECONDARY SCHOOL,PRIVATE,Secondary,,
5,1027,ST. JOHN INT’L SECONDARY SCHOOL,PRIVATE,Secondary,,
5,1028,ST. MONICA’S COLLEGE,PRIVATE,Secondary,,
5,1029,ST. PATRICK’S SECONDARY SCHOOL,PRIVATE,Secondary,,
5,1030,ST. RAPHAEL’S SECONDARY SCHOOL,PRIVATE,Secondary,,
5,1031,ST. STEPHEN'S COLLEGE,PRIVATE,Secondary,,
5,1032,STAR LIGHT SECONDARY SCHOOL,PRIVATE,Secondary,,
5,1033,TORIA SECONDARY SCHOOL,PRIVATE,Secondary,,
21,1034,"COMMUNITY SECONADRY  SCHOOL, EZIAGU",PUBLIC,Secondary,,
15,1035,"COMMUNITY HIGH SCHOOL, UGBENU",PUBLIC,Secondary,,
15,1036,"UNITY COLLEGE UMUJI, EBENEBE",PUBLIC,Secondary,,
13,2001,CENTRAL SCHOOL ACHINA,PUBLIC MISSION,Primary,,
13,2002,PRIMARY SCHOOL EKE ACHINA,PUBLIC MISSION,Primary,,
13,2003,OBINIKPA SCHOOL ACHINA,PUBLIC MISSION,Primary,,
13,2004,PROGRESSIVE SCHOOL ACHINA,PUBLIC MISSION,Primary,,
13,2005,CENTRAL SCHOOL AGULUEZECHUKWU,PUBLIC MISSION,Primary,,
13,2006,COMMUNITY SCHOOL AGULUEZECHUKWU,PUBLIC MISSION,Primary,,
13,2007,PRIMARY SCHOOL AGULUEZECHUKWU,PUBLIC,Primary,,
13,2008,OBIOFIA PRIMARY SCHOOL AGULUEZECHUKWU,PUBLIC,Primary,,
13,2009,CENTRAL SCHOOL AKPO,PUBLIC MISSION,Primary,,
13,2010,EGBUIKE PRIMARY SCHOOL AKPO,PUBLIC,Primary,,
13,2011,COMBINED PRIMARY SCHOOL AKPO/ACHINA,PUBLIC MISSION,Primary,,
13,2012,UDOKA PRIMARY SCHOOL AKPO/ACHINA,PUBLIC,Primary,,
13,2013,CENTRAL SCHOOL AMESI,PUBLIC MISSION,Primary,,
13,2014,COMMUNITY SCHOOL AMESI,PUBLIC,Primary,,
13,2015,PRIMARY SCHOOL AGBA EKWULOBIA,PUBLIC MISSION,Primary,,
13,2016,CENTRAL SCHOOL EKWULOBIA,PUBLIC MISSION,Primary,,
13,2017,COMMUNITY SCHOOL EKWULOBIA,PUBLIC MISSION,Primary,,
13,2018,EFOSIE PRIMARY SCHOOL EKWULOBIA,PUBLIC MISSION,Primary,,
13,2019,PRIMARY SCHOOL EZIAGULU EKWULOBIA,PUBLIC MISSION,Primary,,
13,2020,NWANNEBO PRIMARY SCHOOL ULA EKWULOBIA,PUBLIC MISSION,Primary,,
13,2021,UMUEZENNAFOR PRIMARY SCHOOL EKWULOBIA,PUBLIC MISSION,Primary,,
13,2022,AKPUNOJI PRIMARY SCHOOL EZINIFITE,PUBLIC MISSION,Primary,,
13,2023,ANULI COMMUNITY PRIMARY SCHOOL EZINIFITE,PUBLIC MISSION,Primary,,
13,2024,CENTRAL SCHOOL EZINIFITE,PUBLIC MISSION,Primary,,
13,2025,IGWEBUIKE PRIMARY SCHOOL EZINIFITE,PUBLIC MISSION,Primary,,
13,2026,NWAHIA PRIMARY SCHOOL EZINIFITE,PUBLIC MISSION,Primary,,
13,2027,OGBUGBOGU COMMUNITY PRIMARY SCHOOL EZINIFITE,PUBLIC MISSION,Primary,,
13,2028,TOWN SCHOOL EZINIFITE,PUBLIC MISSION,Primary,,
13,2029,AMAKPU PRIMARY SCHOOL NGO IGBOUKWU,PUBLIC,Primary,,
13,2030,CENTRAL SCHOOL IGBOUKWU,PUBLIC MISSION,Primary,,
13,2031,COMMUNITY SCHOOL OBIUNO IGBOUKWU,PUBLIC MISSION,Primary,,
13,2032,EZIHU PRIMARY SCHOOL IGBOUKWU,PUBLIC MISSION,Primary,,
13,2033,PRIMARY SCHOOL NGO IGBOUKWU,PUBLIC MISSION,Primary,,
13,2034,OBIGBO CENTRAL SCHOOL IGBOUKWU,PUBLIC,Primary,,
13,2035,OGWUGWUAGU COMMUNITY SCHOOL IGBOUKWU,PUBLIC MISSION,Primary,,
13,2036,PRIMARY SCHOOL IFITE IGBOUKWU,PUBLIC MISSION,Primary,,
13,2037,PRIMARY SCHOOL OBIUNO IGBOUKWU,PUBLIC MISSION,Primary,,
13,2038,TOWN SCHOOL IGBOUKWU,PUBLIC MISSION,Primary,,
13,2039,UNION PRIMARY SCHOOL IGBOUKWU,PUBLIC,Primary,,
13,2040,COMMUNITY SCHOOL IKENGA,PUBLIC MISSION,Primary,,
13,2041,AMOJI PRIMARY SCHOOL ISUOFIA,PUBLIC,Primary,,
13,2042,CENTRAL SCHOOL ISUOFIA,PUBLIC MISSION,Primary,,
13,2043,COMMUNITY PRIMARY SCHOOL ISUOFIA,PUBLIC MISSION,Primary,,
13,2044,IKEMEE PRIMARY SCHOOL ISUOFIA,PUBLIC MISSION,Primary,,
13,2045,PRIMARY SCHOOL ISUOFIA,PUBLIC,Primary,,
13,2046,CENTRAL SCHOOL NKPOLOGWU,PUBLIC MISSION,Primary,,
13,2047,COMMUNITY SCHOOL NKPOLOGWU,PUBLIC MISSION,Primary,,
13,2048,PRIMARY SCHOOL NKPOLOGWU,PUBLIC MISSION,Primary,,
13,2049,CENTRAL SCHOOL ORAERI,PUBLIC,Primary,,
13,2050,CENTRAL SCHOOL UGA,PUBLIC MISSION,Primary,,
13,2051,COMMUNITY SCHOOL UGA,PUBLIC MISSION,Primary,,
13,2052,EZINKWO PRIMARY SCHOOL UGA,PUBLIC,Primary,,
13,2053,MBALAOYE PRIMARY SCHOOL UGA,PUBLIC MISSION,Primary,,
13,2054,NWAGWAZI PRIMARY SCHOOL UGA,PUBLIC MISSION,Primary,,
13,2055,OGANIRU PRIMARY SCHOOL UGA,PUBLIC MISSION,Primary,,
13,2056,OKA COMMUNITY PRIMARY SCHOOL UGA,PUBLIC,Primary,,
13,2057,OKWUTE PRIMARY SCHOOL UGA,PUBLIC MISSION,Primary,,
13,2058,OTIOGBATA PRIMARY SCHOOL UGA,PUBLIC MISSION,Primary,,
13,2059,CENTRAL SCHOOL UMUCHU,PUBLIC MISSION,Primary,,
13,2060,CENTRAL SCHOOL IBUGHUBU UMUCHU,PUBLIC MISSION,Primary,,
13,2061,COMMUNITY SCHOOL UMUCHU,PUBLIC,Primary,,
13,2062,COMMUNITY SCHOOL ACHALLA UMUCHU,PUBLIC MISSION,Primary,,
13,2063,COMMUNITY SCHOOL IBUGHUBU UMUCHU,PUBLIC,Primary,,
13,2064,MBARAFOR PRIMARY SCHOOL AKUKWA UMUCHU,PUBLIC,Primary,,
13,2065,OGBARIMGBA PRIMARY SCHOOL AKUKWA UMUCHU,PUBLIC MISSION,Primary,,
13,2066,PRIMARY SCHOOL UMUCHU,PUBLIC MISSION,Primary,,
13,2067,PRIMARY SCHOOL IBUGHUBU UMUCHU,PUBLIC MISSION,Primary,,
13,2068,PRIMARY SCHOOL UMUONA,PUBLIC MISSION,Primary,,
13,2069,SPECIAL EDUCATION CENTRE UMUCHU,PUBLIC,Primary,,
13,2070,MODEL PRIMARY SCHOOL EZIOKA ISUOFIA,PUBLIC,Primary,,
13,2071,EGBUIKE MIGRANT FARMER'S SCHOOL AKPO,PUBLIC,Primary,,
13,2072,OBINIPKA MIGRANT FARMER'S SCHOOL ACHINA,PUBLIC,Primary,,
13,2073,MIGRANT FARMER'S SCHOOL OBIUNO IGBOUKWU,PUBLIC,Primary,,
13,2074,NDIKPA MIGRANT FARMER'S SCHOOL UMUCHU,PUBLIC,Primary,,
18,2075,"PREMIER PRIMARY SCHOOL, AGULERI",PUBLIC,Primary,,
18,2076,"ERI PRIMARY SCHOOL, AGULERI",PUBLIC,Primary,,
18,2077,"AMAEZE PRIMARY SCHOOL, AGULERI",PUBLIC,Primary,,
18,2078,"CENTRAL SCHOOL, IVITE AGULERI",PUBLIC,Primary,,
18,2079,"UNICEF EXP. PRIMARY SCHOOL, UGWUNADEGBE AGULERI",PUBLIC,Primary,,
18,2080,"COMMUNITY PRIMARY SCHOOL, UMUEKETE AGULERI",PUBLIC MISSION,Primary,,
18,2081,"CENTRAL SCHOOL, ENUGU-OTU AGULERI",PUBLIC MISSION,Primary,,
18,2082,"ENUGU-OTU PRIMARY SCHOOL, AGULERI",PUBLIC MISSION,Primary,,
18,2083,"COMM. MKPUNANDO PRIMARY SCHOOL, AGULERI-OTU.",PUBLIC MISSION,Primary,,
18,2084,"COMMUNITY PRIMARY SCHOOL, IGBOEZUNU AGULERI",PUBLIC MISSION,Primary,,
18,2085,"NATIONAL PRIMARY SCHOOL, EZIAGULU-OTU AGULERI",PUBLIC MISSION,Primary,,
18,2086,"OKPAIYAGBE MIGRANT FISHERMEN SCHOOL, AGULERI-OTU.",PUBLIC MISSION,Primary,,
18,2087,"UNIVERSAL PRIMARY EDUCATION SCHOOL, OTUOCHA",PUBLIC MISSION,Primary,,
18,2088,"OCHE PRIMARY SCHOOL, OTUOCHA",PUBLIC MISSION,Primary,,
18,2089,"CENTRAL SCHOOL, OTUOCHA",PUBLIC MISSION,Primary,,
18,2090,"OBINETITI PRIMARY SCHOOL, UMUERI",PUBLIC MISSION,Primary,,
18,2091,"COMM. DEVELOPMENT PRIMARY SCHOOL, NNEYI UMUERI",PUBLIC MISSION,Primary,,
18,2092,"ENUOBODO CENTRAL SCHOOL, UMUERI",PUBLIC MISSION,Primary,,
18,2093,"UDOKA PRIMARY SCHOOL, UMUERI",PUBLIC MISSION,Primary,,
18,2094,"UNITY PRIMARY SCHOOL, UMUERI",PUBLIC MISSION,Primary,,
18,2095,"OVUAKWU PRIMARY SCHOOL, UMUERI",PUBLIC MISSION,Primary,,
18,2096,"IGWEBUIKE PRIMARY SCHOOL, UMUERI",PUBLIC MISSION,Primary,,
18,2097,"NJIKOKA MIGRANT FISHERMEN SCHOOL, AGULERI-OTU.",PUBLIC MISSION,Primary,,
18,2098,"PROGRESSIVE NOMADIC, NNEYI UMUERI",PUBLIC MISSION,Primary,,
18,2099,"ONINZE MIGRANT FISHERMEN SCHOOL, AGULERI-OTU.",PUBLIC MISSION,Primary,,
18,2100,"NWANNEKA MIGRANT FISHERMEN SCHOOL, AGULERI-OTU.",PUBLIC MISSION,Primary,,
18,2101,OKPEZE MIGRANT FISHERMEN SCHOOL ENUGUOTU,PUBLIC,Primary,,
18,2102,"ODAH MIGRANT FISHERMEN SCHOOL, AGULERI-OTU.",PUBLIC,Primary,,
18,2103,"IYIAJA MIGRANT FISHERMEN SCHOOL, AGULERI-OTU.",PUBLIC,Primary,,
18,2104,"NGENEJO MIGRANT FISHERMEN SCHOOL, AGULERI-OTU.",PUBLIC,Primary,,
18,2105,"CENTRAL SCHOOL, NSUGBE",PUBLIC,Primary,,
18,2106,"COMMUNITY PRIMARY SCHOOL, NSUGBE",PUBLIC,Primary,,
18,2107,"DEVELOPMENT PRIMARY SCHOOL, ABATA NSUGBE",PUBLIC,Primary,,
18,2108,"ABUBE-UNO PRIMARY SCHOOL, NANDO",PUBLIC,Primary,,
18,2109,"CENTRAL SCHOOL, NANDO",PUBLIC,Primary,,
18,2110,"COMMUNITY PRIMARY SCHOOL, NANDO",PUBLIC MISSION,Primary,,
18,2111,"EZEORA PRIMARY SCHOOL, NANDO",PUBLIC MISSION,Primary,,
18,2112,"EZINANDO PRIMARY SCHOOL, NANDO",PUBLIC MISSION,Primary,,
18,2113,"IFITE PRIMARY SCHOOL, NANDO",PUBLIC MISSION,Primary,,
18,2114,"IKENGA PRIMARY SCHOOL, NANDO",PUBLIC MISSION,Primary,,
18,2115,"PATRIOTIC UNICEF EXP. PRIMARY SCHOOL, NANDO",PUBLIC MISSION,Primary,,
18,2116,"AGUOJI PRIMARY SCHOOL, IGBARIAM",PUBLIC MISSION,Primary,,
18,2117,"AMANASSA PRIMARY SCHOOL, IGBARIAM",PUBLIC MISSION,Primary,,
18,2118,"COMMUNITY PRIMARY SCHOOL, IGBARIAM",PUBLIC MISSION,Primary,,
18,2119,"FARM SETTLEMENT SCHOOL, IGBARIAM",PUBLIC MISSION,Primary,,
18,2120,"NEW ERA PRIMARY SCHOOL, IGBARIAM",PUBLIC MISSION,Primary,,
18,2121,"ONEDE PRIMARY SCHOOL, IGBARIAM",PUBLIC MISSION,Primary,,
18,2122,"COMM. PRI. SCHOOL, UMUDENZE EZIAGULU AGULERI",PUBLIC MISSION,Primary,,
18,2123,"UMUOBA ANAM UNITY PRIMARY SCHOOL, OTUOCHA",PUBLIC MISSION,Primary,,
18,2124,"UMUOBA ANAM CENTRAL SCHOOL, OTUOCHA",PUBLIC MISSION,Primary,,
18,2125,"OMABALLA B/H MIGRANT FISHERMEN SCHOOL, UMUERI",PUBLIC MISSION,Primary,,
18,2126,"IKENGA MIGRANT FARMERS SCHOOL, UMUERI",PUBLIC MISSION,Primary,,
18,2127,"ODOACHALLA MIGRANT FARMERS SCHOOL, UMUERI",PUBLIC MISSION,Primary,,
18,2128,"UNITY PRIMARY SCHOOL, ENUGWU AGULERI",PUBLIC MISSION,Primary,,
2,2129,Community Prim. Sch. Umueze Anam,PUBLIC MISSION,Primary,,
2,2130,Central School  Umueze Anam,PUBLIC,Primary,,
2,2131,Community Prim. Sch. Mmiata Anam,PUBLIC,Primary,,
2,2132,Abegbu Primary School Umuoba Anam,PUBLIC,Primary,,
2,2133,Iyiora Primary  School Iyiora,PUBLIC,Primary,,
2,2134,Ezi-Anam Central School Umudora Anam,PUBLIC,Primary,,
2,2135,Community Prim. Sch. Mbato Umuikwu,PUBLIC,Primary,,
2,2136,Community Prim. Sch. Umuem Anam,PUBLIC,Primary,,
2,2137,Obioma Primary Sch. Obodo-Otu Umuem,PUBLIC,Primary,,
2,2138,Hope Rising Primary School Oroma-Etiti,PUBLIC,Primary,,
2,2139,Central School Onono Umuikwu Anam,PUBLIC MISSION,Primary,,
2,2140,Emusi Prim. Sch. Awokor Mmiata Anam,PUBLIC MISSION,Primary,,
2,2141,Central School Oraka Umuikwu Anam,PUBLIC MISSION,Primary,,
2,2142,Community Prim. Sch. Abitor,PUBLIC MISSION,Primary,,
2,2143,Community Prim. Sch. Nzam,PUBLIC MISSION,Primary,,
2,2144,Ogbe Primary School Nzam,PUBLIC MISSION,Primary,,
2,2145,Odekpe Primary School Odekpe,PUBLIC MISSION,Primary,,
2,2146,Community Primary School Igbokenyi,PUBLIC MISSION,Primary,,
2,2147,Community Primary School Odeh,PUBLIC MISSION,Primary,,
2,2148,State Primary School Inoma,PUBLIC MISSION,Primary,,
2,2149,Udama Primary School Inoma,PUBLIC MISSION,Primary,,
2,2150,Central School Igbedor,PUBLIC MISSION,Primary,,
2,2151,Community Prim. Sch. Allah/Onugwa,PUBLIC MISSION,Primary,,
2,2152,United Primary School Umuem,PUBLIC MISSION,Primary,,
2,2153,Ndeze M F S Mmiata Anam,PUBLIC MISSION,Primary,,
2,2154,Viable MFS Ukpo Odekpe,PUBLIC MISSION,Primary,,
2,2155,Ochi Prim. School Umuoba,PUBLIC MISSION,Primary,,
2,2156,Ukwubili MFS Onono Umuikwu,PUBLIC MISSION,Primary,,
2,2157,Nkwoji MFS Umuem Anam,PUBLIC MISSION,Primary,,
2,2158,Agwe MFS Oroma-Etiti Anam,PUBLIC MISSION,Primary,,
2,2159,Asaowali M F S Umuem Anam,PUBLIC MISSION,Primary,,
2,2160,Ogene M F S Nzam,PUBLIC MISSION,Primary,,
2,2161,Aribor M F S Umuikwu Anam,PUBLIC MISSION,Primary,,
2,2162,Obagu M F S Nkwu Umuoba Anam,PUBLIC MISSION,Primary,,
2,2163,Anielo Prim. School Umuikwu Anam,PUBLIC,Primary,,
2,2164,Ukpo M F S Umuem Anam,PUBLIC,Primary,,
2,2165,Development Prim. School Mmiata Anam,PUBLIC MISSION,Primary,,
2,2166,Unity Primary School Mmiata Anam,PUBLIC,Primary,,
2,2167,Ugbada M F S Oroma- Etiti Anam,PUBLIC,Primary,,
2,2168,Ugwunadegbe M F S Mmiata Anam,PUBLIC,Primary,,
2,2169,Adaru M F S Mmiata Anam,PUBLIC,Primary,,
2,2170,Umuonuora Prim School Mmiata Anam,PUBLIC,Primary,,
2,2171,Aniachala M F S Umudora Anam,PUBLIC MISSION,Primary,,
2,2172,Omagu M F S Umuoba Anam,PUBLIC MISSION,Primary,,
2,2173,Udoka Prim. School Umuoba Anam,PUBLIC MISSION,Primary,,
2,2174,Mbamili Primary School Umuoba Anam,PUBLIC,Primary,,
2,2175,Ebenebe Prim. School Umuoba Anam,PUBLIC,Primary,,
2,2176,Orike Primary Sch. Ukwalla,PUBLIC,Primary,,
2,2177,Ogbuakwu M F S Umueze Anam,PUBLIC,Primary,,
2,2178,Okpaijoku M F S Umuikwu Anam,PUBLIC,Primary,,
2,2179,Community Prim School Owelle,PUBLIC,Primary,,
2,2180,"Attishelle MFS, Inoma",PUBLIC,Primary,,
2,2181,Attenegoma MFS Inoma,PUBLIC,Primary,,
2,2182,"Okwulu MFS, Nzam",PUBLIC,Primary,,
2,2183,Ajagu MFS Igbedor,PUBLIC,Primary,,
2,2184,Okpoma MFS Umuem Anam,PUBLIC,Primary,,
2,2185,Community Primary School Umudora Anam,PUBLIC,Primary,,
2,2186,Ani-Ubom Prim Sch Iyiora Anam,PUBLIC MISSION,Primary,,
2,2187,Okpurubi MFCS Mmiata Anam,PUBLIC,Primary,,
2,2188,Udeoji Prim Sch. Iyi-Ukpo Oroma-Etiti,PUBLIC,Primary,,
9,2189,CENTRAL PRIMARY SCHOOL  ADAZI-ANI,PUBLIC,Primary,,
9,2190,COMMUNITY PRIMARY SCHOOL  ADAZI-ANI,PUBLIC,Primary,,
9,2191,PAUL ILOGHALU PRIMARY SCHOOL ADAZI-ENU,PUBLIC,Primary,,
9,2192,EDWARD UGBOAJA PRIMARY SCHOOL ADAZI-ENU,PUBLIC,Primary,,
9,2193,OJIAKO PRIMARY SCHOOL ADAZI-NNUKWU,PUBLIC,Primary,,
9,2194,PRACTISING PRIMARY SCHOOL  ADAZI-NNUKWU,PUBLIC,Primary,,
9,2195,UNION PRIMARY SCHOOL  ADAZI-NNUKWU,PUBLIC MISSION,Primary,,
9,2196,AGUNKWO PRIMARY SCHOOL AGULU,PUBLIC MISSION,Primary,,
9,2197,CENTRAL PRIMARY SCHOOL AGULU,PUBLIC MISSION,Primary,,
9,2198,CHUKWUKA PRIMARY SCHOOL AGULU,PUBLIC MISSION,Primary,,
9,2199,COMMUNITY PRIMARY SCHOOL AGULU,PUBLIC MISSION,Primary,,
9,2200,EZEANYANWU PRIMARY SCHOOL AGULU,PUBLIC MISSION,Primary,,
9,2201,NWACHI PRIMARY SCHOOL  AGULU,PUBLIC,Primary,,
9,2202,OBE PRIMARY SCHOOL AGULU,PUBLIC MISSION,Primary,,
9,2203,OBEAGU PRIMARY SCHOOL AGULU,PUBLIC MISSION,Primary,,
9,2204,ONIKE PRIMARY SCHOOL AGULU,PUBLIC MISSION,Primary,,
9,2205,PRACTISING PRIMARY SCHOOL AGULU,PUBLIC,Primary,,
9,2206,UDOKA PRIMARY SCHOOL AGULU,PUBLIC MISSION,Primary,,
9,2207,UGWUABA PRIMARY SCHOOL AGULU,PUBLIC MISSION,Primary,,
9,2208,UMUOWELLE PRIMARY SCHOOL  AGULU,PUBLIC,Primary,,
9,2209,IFITEANI PRIMARY SCHOOL AGULU,PUBLIC MISSION,Primary,,
9,2210,NNEOGIDI PRIMARY SCHOOL AGULU,PUBLIC MISSION,Primary,,
9,2211,COMMUNITY PRIMARY SCHOOL AGULUZIGBO,PUBLIC,Primary,,
9,2212,EBENESI PRIMARY SCHOOL AGULUZIGBO,PUBLIC,Primary,,
9,2213,IGWEAMAKA PRIMARY SCHOOL AGULUZIGBO,PUBLIC MISSION,Primary,,
9,2214,UDOKAMMA PRIMARY SCHOOL AGULUZIGBO,PUBLIC MISSION,Primary,,
9,2215,COMMUNITY PRIMARY SCHOOL AKWAEZE,PUBLIC MISSION,Primary,,
9,2216,EZENNEBO PRIMARY SCHOOL AKWAEZE,PUBLIC MISSION,Primary,,
9,2217,AZUDO PRIMARY SCHOOL ICHIDA,PUBLIC MISSION,Primary,,
9,2218,EZEBAZU PRIMARY SCHOOL ICHIDA,PUBLIC MISSION,Primary,,
9,2219,COMMUNITY PRIMARY SCHOOL ICHIDA,PUBLIC,Primary,,
9,2220,MGBUDU PRIMARY SCHOOL ICHIDA,PUBLIC,Primary,,
9,2221,OKOTU MEMORIAL PRIMARY SCHOOL ICHIDA,PUBLIC MISSION,Primary,,
9,2222,ECHEOBI PRIMARY SCHOOL NENI,PUBLIC MISSION,Primary,,
9,2223,EZEANI OBIDIGBO PRIMARY SCHOOL NENI,PUBLIC MISSION,Primary,,
9,2224,EZEKWUDO PRIMARY SCHOOL NENI,PUBLIC,Primary,,
9,2225,EZIAJA PRIMARY SCHOOL NENI,PUBLIC MISSION,Primary,,
9,2226,NRI PRIMARY SCHOOL NENI,PUBLIC,Primary,,
9,2227,EBEDE PRIMARY SCHOOL NRI,PUBLIC MISSION,Primary,,
9,2228,CENTRAL PRIMARY SCHOOL NRI,PUBLIC MISSION,Primary,,
9,2229,COMMUNITY PRIMARY SCHOOL NRI,PUBLIC MISSION,Primary,,
9,2230,NRIJIOFOR PRIMARY SCHOOL NRI,PUBLIC MISSION,Primary,,
9,2231,CENTRAL PRIMARY SCHOOL OBELEDU,PUBLIC MISSION,Primary,,
9,2232,CHRIST THE KING PRIMARY SCHOOL OBELEDU,PUBLIC,Primary,,
9,2233,UNION PRIMARY SCHOOL IFITEANI AGULU,PUBLIC MISSION,Primary,,
9,2234,OKWUANYIONU PRIMARY SCHOOL OBELEDU,PUBLIC MISSION,Primary,,
9,2235,MIGRANT FARMER PRIMARY SCHOOL NENI,PUBLIC MISSION,Primary,,
9,2236,AGULU LAKE MIGRANT FARMERS SCHOOL AGULU,PUBLIC,Primary,,
9,2237,NKITAKU MIGRANT SCHOOL AGULU,PUBLIC MISSION,Primary,,
9,2238,URUOJI MIGRANT FARMERS SCHOOL NRI,PUBLIC,Primary,,
9,2239,"AJANI COMMUNITY PRIMARY SCHOOL, ICHIDA",PUBLIC MISSION,Primary,,
15,2240,CENTRAL SCH. ACHALLA,PUBLIC,Primary,,
15,2241,"COMMUNITY PRIM. SCH, ACHALLA",PUBLIC,Primary,,
15,2242,EGEDE PRIMARY SCHOOL ACHALLA,PUBLIC,Primary,,
15,2243,UDOKA PRIMARY SCHOOL ACHALLA,PUBLIC,Primary,,
15,2244,CENTRAL SCHOOL AMANUKE,PUBLIC,Primary,,
15,2245,UNION PRIMARY SCHOOL AMANUKE,PUBLIC,Primary,,
15,2246,COMMUNITY PRI. SCH. AMANSEA,PUBLIC MISSION,Primary,,
15,2247,EZIOGBO PRIMARY SCH. AMANSEA,PUBLIC MISSION,Primary,,
15,2248,CENTRAL SCHOOL AWBA-OFEMILI,PUBLIC MISSION,Primary,,
15,2249,COMM. PRIMARY SCHOOL AWBA-OFEMILI,PUBLIC,Primary,,
15,2250,PROGRESSIVE PRIMARY SCHOOL AWBA-OFEMILI,PUBLIC MISSION,Primary,,
15,2251,UNITY PRIMARY SCHOOL AWBA-OFEMILI,PUBLIC,Primary,,
15,2252,CENTRAL SCH. ISUANIOCHA,PUBLIC MISSION,Primary,,
15,2253,COMM. PRIMARY SCHOOL ISUANIOCHA,PUBLIC MISSION,Primary,,
15,2254,CENTRAL SCH. EBENEBE,PUBLIC MISSION,Primary,,
15,2255,COMM. PRIMARY SCHOOL EBENEBE,PUBLIC,Primary,,
15,2256,IRUNESE PRIMARY SCHOOL EBENEBE,PUBLIC MISSION,Primary,,
15,2257,OBUNO PRIMARY SCHOOL EBENEBE,PUBLIC,Primary,,
15,2258,UMUJI PRIMARY SCHOOL EBENEBE,PUBLIC MISSION,Primary,,
15,2259,UMUOGBUEFI PRIMARY SCHOOL EBENEBE,PUBLIC MISSION,Primary,,
15,2260,CENTRAL SCHOOL MGBAKWU,PUBLIC MISSION,Primary,,
15,2261,COMM. PRIMARY SCHOOL MGBAKWU,PUBLIC MISSION,Primary,,
15,2262,CENTRAL SCHOOL UGBENE,PUBLIC,Primary,,
15,2263,AGUEKE UGBENU,PUBLIC,Primary,,
15,2264,"COMMUNITY PRIMARY SCHOOL, UGBENE",PUBLIC MISSION,Primary,,
15,2265,UGBENU-IME PRIMARY SCHOOL UGBENU,PUBLIC,Primary,,
15,2266,COMM. PRIMARY SCHOOL URUM,PUBLIC MISSION,Primary,,
15,2267,IGWEBUDU PRIMARY SCHOOL UGBENU,PUBLIC,Primary,,
15,2268,"COMMNITY PRIMARY SCHOOL, UGBENU",PUBLIC MISSION,Primary,,
15,2269,"WATERSIDE PRIMARY SCHOOL, AWBA-OFEMILI",PUBLIC MISSION,Primary,,
15,2270,OTOKO PRIMARY SCHOOL ISUANIOCHA,PUBLIC MISSION,Primary,,
15,2271,ABOGU PRIMARY SCHOOL MGBAKU,PUBLIC MISSION,Primary,,
15,2272,UNITY PRIMARY SCHOOL MGBAKWU,PUBLIC MISSION,Primary,,
15,2273,UWANI PRIMARY SCHOOL EBENEBE,PUBLIC MISSION,Primary,,
15,2274,OKPINYI MFS ACHALLA,PUBLIC MISSION,Primary,,
15,2275,EGE MFS AWBA,PUBLIC,Primary,,
15,2276,WATER-SIDE MFS AWBA-OFEMILI,PUBLIC,Primary,,
15,2277,NOMADIC PRIMARY SCHOOL URUM,PUBLIC MISSION,Primary,,
20,2278,"CENTRAL SCHOOL, NIBO",PUBLIC MISSION,Primary,,
20,2279,"CENTRAL SCHOOL, AMAWBIA",PUBLIC,Primary,,
20,2280,UDOKA PRIMARY SCHOOL AWKA,PUBLIC,Primary,,
20,2281,"CENTRAL SCHOOL, NISE",PUBLIC,Primary,,
20,2282,COMMUNITY PRIMARY SCHOOL UMUOKPU,PUBLIC,Primary,,
20,2283,CENTRAL SCHOOL ISIAGU,PUBLIC,Primary,,
20,2284,CENTRAL SCHOOL UMUAWULU,PUBLIC MISSION,Primary,,
20,2285,CENTRAL SCHOOL MBAUKWU,PUBLIC MISSION,Primary,,
20,2286,"COMMUNITY PRIMARY SCHOOL, NISE",PUBLIC MISSION,Primary,,
20,2287,CENTRAL SCHOOL AWKA,PUBLIC MISSION,Primary,,
20,2288,COMMUNITY  PRIMARY SCHOOL. UMUAWULU,PUBLIC MISSION,Primary,,
20,2289,EZEIKE MEMORIAL PRIMARY SCHOOL NIBO,PUBLIC MISSION,Primary,,
20,2290,COMMUNITY PRIMARY SCHOOL OKPUNO,PUBLIC MISSION,Primary,,
20,2291,OBIORA PRIMARY SCHOOL MBAUKWU,PUBLIC MISSION,Primary,,
20,2292,IGWEDUNMA PRIMARY SCHOOL AMAWBIA,PUBLIC MISSION,Primary,,
20,2293,OJIAGU PRIMARY MBAUKWU,PUBLIC MISSION,Primary,,
20,2294,ORAEBEKE MEM. PRIMARY SCHOOL NDIORA,PUBLIC MISSION,Primary,,
20,2295,AMAIFE PRIMARY SCH. AWKA,PUBLIC MISSION,Primary,,
20,2296,"EZINATO NAT'L SCH, AWKA",PUBLIC MISSION,Primary,,
20,2297,UNITY PRIMARY SCHOOL UMUOKPU,PUBLIC,Primary,,
20,2298,IRU-UGO PRI. SCH. MBAUKWU,PUBLIC MISSION,Primary,,
